model_date,Geo,Geo_Level,Freq,Incidents
2017-06-23,District D,police_district,daily,7
2017-06-23,District E,police_district,daily,3
2017-06-24,District A,police_district,daily,6
2017-06-24,District B,police_district,daily,6
2017-06-24,District C,police_district,daily,15
2017-06-24,District D,police_district,daily,8
2017-06-24,District E,police_district,daily,19
2017-06-25,District A,police_district,daily,6
2017-06-25,District B,police_district,daily,6
2017-06-25,District C,police_district,daily,8
2017-06-25,District D,police_district,daily,10
2017-06-25,District E,police_district,daily,12
2017-06-26,District A,police_district,daily,4
2017-06-26,District B,police_district,daily,7
2017-06-26,District C,police_district,daily,8
2017-06-26,District D,police_district,daily,10
2017-06-26,District E,police_district,daily,6
2017-06-27,District A,police_district,daily,7
2017-06-27,District B,police_district,daily,9
2017-06-27,District C,police_district,daily,15
2017-06-27,District D,police_district,daily,13
2017-06-27,District E,police_district,daily,7
2017-06-28,District A,police_district,daily,8
2017-06-28,District B,police_district,daily,10
2017-06-28,District C,police_district,daily,13
2017-06-28,District D,police_district,daily,6
2017-06-28,District E,police_district,daily,12
2017-06-29,District A,police_district,daily,3
2017-06-29,District B,police_district,daily,11
2017-06-29,District C,police_district,daily,3
2017-06-29,District D,police_district,daily,3
2017-06-29,District E,police_district,daily,13
2017-06-30,District A,police_district,daily,6
2017-06-30,District B,police_district,daily,10
2017-06-30,District C,police_district,daily,7
2017-06-30,District D,police_district,daily,13
2017-06-30,District E,police_district,daily,9
2017-07-01,District A,police_district,daily,8
2017-07-01,District B,police_district,daily,11
2017-07-01,District C,police_district,daily,9
2017-07-01,District D,police_district,daily,11
2017-07-01,District E,police_district,daily,11
2017-07-02,District A,police_district,daily,5
2017-07-02,District B,police_district,daily,6
2017-07-02,District C,police_district,daily,8
2017-07-02,District D,police_district,daily,10
2017-07-02,District E,police_district,daily,12
2017-07-03,District A,police_district,daily,5
2017-07-03,District B,police_district,daily,7
2017-07-03,District C,police_district,daily,11
2017-07-03,District D,police_district,daily,11
2017-07-03,District E,police_district,daily,9
2017-07-04,District A,police_district,daily,2
2017-07-04,District B,police_district,daily,8
2017-07-04,District C,police_district,daily,10
2017-07-04,District D,police_district,daily,10
2017-07-04,District E,police_district,daily,10
2017-07-05,District A,police_district,daily,2
2017-07-05,District B,police_district,daily,13
2017-07-05,District C,police_district,daily,9
2017-07-05,District D,police_district,daily,12
2017-07-05,District E,police_district,daily,12
2017-07-06,District A,police_district,daily,6
2017-07-06,District B,police_district,daily,8
2017-07-06,District C,police_district,daily,6
2017-07-06,District D,police_district,daily,6
2017-07-06,District E,police_district,daily,12
2017-07-07,District A,police_district,daily,7
2017-07-07,District B,police_district,daily,6
2017-07-07,District C,police_district,daily,14
2017-07-07,District D,police_district,daily,12
2017-07-07,District E,police_district,daily,8
2017-07-08,District A,police_district,daily,9
2017-07-08,District B,police_district,daily,9
2017-07-08,District C,police_district,daily,15
2017-07-08,District D,police_district,daily,10
2017-07-08,District E,police_district,daily,9
2017-07-09,District A,police_district,daily,4
2017-07-09,District B,police_district,daily,14
2017-07-09,District C,police_district,daily,8
2017-07-09,District D,police_district,daily,15
2017-07-09,District E,police_district,daily,17
2017-07-10,District A,police_district,daily,8
2017-07-10,District B,police_district,daily,4
2017-07-10,District C,police_district,daily,12
2017-07-10,District D,police_district,daily,10
2017-07-10,District E,police_district,daily,11
2017-07-11,District A,police_district,daily,3
2017-07-11,District B,police_district,daily,10
2017-07-11,District C,police_district,daily,7
2017-07-11,District D,police_district,daily,9
2017-07-11,District E,police_district,daily,8
2017-07-12,District A,police_district,daily,4
2017-07-12,District B,police_district,daily,13
2017-07-12,District C,police_district,daily,5
2017-07-12,District D,police_district,daily,9
2017-07-12,District E,police_district,daily,13
2017-07-13,District A,police_district,daily,3
2017-07-13,District B,police_district,daily,8
2017-07-13,District C,police_district,daily,10
2017-07-13,District D,police_district,daily,12
2017-07-13,District E,police_district,daily,6
2017-07-14,District A,police_district,daily,6
2017-07-14,District B,police_district,daily,8
2017-07-14,District C,police_district,daily,6
2017-07-14,District D,police_district,daily,11
2017-07-14,District E,police_district,daily,11
2017-07-15,District A,police_district,daily,6
2017-07-15,District B,police_district,daily,11
2017-07-15,District C,police_district,daily,9
2017-07-15,District D,police_district,daily,20
2017-07-15,District E,police_district,daily,15
2017-07-16,District A,police_district,daily,9
2017-07-16,District B,police_district,daily,8
2017-07-16,District C,police_district,daily,4
2017-07-16,District D,police_district,daily,7
2017-07-16,District E,police_district,daily,9
2017-07-17,District A,police_district,daily,6
2017-07-17,District B,police_district,daily,5
2017-07-17,District C,police_district,daily,10
2017-07-17,District D,police_district,daily,10
2017-07-17,District E,police_district,daily,8
2017-07-18,District A,police_district,daily,5
2017-07-18,District B,police_district,daily,7
2017-07-18,District C,police_district,daily,6
2017-07-18,District D,police_district,daily,13
2017-07-18,District E,police_district,daily,6
2017-07-19,District A,police_district,daily,8
2017-07-19,District B,police_district,daily,11
2017-07-19,District C,police_district,daily,12
2017-07-19,District D,police_district,daily,7
2017-07-19,District E,police_district,daily,14
2017-07-20,District A,police_district,daily,7
2017-07-20,District B,police_district,daily,13
2017-07-20,District C,police_district,daily,4
2017-07-20,District D,police_district,daily,6
2017-07-20,District E,police_district,daily,8
2017-07-21,District A,police_district,daily,10
2017-07-21,District B,police_district,daily,7
2017-07-21,District C,police_district,daily,9
2017-07-21,District D,police_district,daily,16
2017-07-21,District E,police_district,daily,16
2017-07-22,District A,police_district,daily,7
2017-07-22,District B,police_district,daily,9
2017-07-22,District C,police_district,daily,14
2017-07-22,District D,police_district,daily,19
2017-07-22,District E,police_district,daily,13
2017-07-23,District A,police_district,daily,3
2017-07-23,District B,police_district,daily,11
2017-07-23,District C,police_district,daily,3
2017-07-23,District D,police_district,daily,16
2017-07-23,District E,police_district,daily,11
2017-07-24,District A,police_district,daily,2
2017-07-24,District B,police_district,daily,15
2017-07-24,District C,police_district,daily,9
2017-07-24,District D,police_district,daily,8
2017-07-24,District E,police_district,daily,10
2017-07-25,District A,police_district,daily,8
2017-07-25,District B,police_district,daily,12
2017-07-25,District C,police_district,daily,8
2017-07-25,District D,police_district,daily,14
2017-07-25,District E,police_district,daily,11
2017-07-26,District A,police_district,daily,2
2017-07-26,District B,police_district,daily,10
2017-07-26,District C,police_district,daily,7
2017-07-26,District D,police_district,daily,11
2017-07-26,District E,police_district,daily,17
2017-07-27,District A,police_district,daily,9
2017-07-27,District B,police_district,daily,7
2017-07-27,District C,police_district,daily,10
2017-07-27,District D,police_district,daily,14
2017-07-27,District E,police_district,daily,7
2017-07-28,District A,police_district,daily,5
2017-07-28,District B,police_district,daily,6
2017-07-28,District C,police_district,daily,8
2017-07-28,District D,police_district,daily,16
2017-07-28,District E,police_district,daily,5
2017-07-29,District A,police_district,daily,5
2017-07-29,District B,police_district,daily,7
2017-07-29,District C,police_district,daily,17
2017-07-29,District D,police_district,daily,7
2017-07-29,District E,police_district,daily,8
2017-07-30,District A,police_district,daily,7
2017-07-30,District B,police_district,daily,3
2017-07-30,District C,police_district,daily,9
2017-07-30,District D,police_district,daily,7
2017-07-30,District E,police_district,daily,11
2017-07-31,District A,police_district,daily,4
2017-07-31,District B,police_district,daily,13
2017-07-31,District C,police_district,daily,8
2017-07-31,District D,police_district,daily,15
2017-07-31,District E,police_district,daily,6
2017-08-01,District A,police_district,daily,6
2017-08-01,District B,police_district,daily,20
2017-08-01,District C,police_district,daily,8
2017-08-01,District D,police_district,daily,13
2017-08-01,District E,police_district,daily,11
2017-08-02,District A,police_district,daily,4
2017-08-02,District B,police_district,daily,11
2017-08-02,District C,police_district,daily,15
2017-08-02,District D,police_district,daily,8
2017-08-02,District E,police_district,daily,12
2017-08-03,District A,police_district,daily,5
2017-08-03,District B,police_district,daily,13
2017-08-03,District C,police_district,daily,5
2017-08-03,District D,police_district,daily,14
2017-08-03,District E,police_district,daily,17
2017-08-04,District A,police_district,daily,6
2017-08-04,District B,police_district,daily,12
2017-08-04,District C,police_district,daily,10
2017-08-04,District D,police_district,daily,19
2017-08-04,District E,police_district,daily,12
2017-08-05,District A,police_district,daily,4
2017-08-05,District B,police_district,daily,9
2017-08-05,District C,police_district,daily,11
2017-08-05,District D,police_district,daily,13
2017-08-05,District E,police_district,daily,10
2017-08-06,District A,police_district,daily,6
2017-08-06,District B,police_district,daily,10
2017-08-06,District C,police_district,daily,10
2017-08-06,District D,police_district,daily,8
2017-08-06,District E,police_district,daily,10
2017-08-07,District A,police_district,daily,6
2017-08-07,District B,police_district,daily,12
2017-08-07,District C,police_district,daily,4
2017-08-07,District D,police_district,daily,17
2017-08-07,District E,police_district,daily,17
2017-08-08,District A,police_district,daily,4
2017-08-08,District B,police_district,daily,8
2017-08-08,District C,police_district,daily,12
2017-08-08,District D,police_district,daily,11
2017-08-08,District E,police_district,daily,12
2017-08-09,District A,police_district,daily,10
2017-08-09,District B,police_district,daily,8
2017-08-09,District C,police_district,daily,8
2017-08-09,District D,police_district,daily,14
2017-08-09,District E,police_district,daily,9
